year,pid,age,sex,marstat,educ,inctot,k6sum,outcome,label_outcome,label_sex,label_education
2021,101,73,1,10,400,64515,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,1,20,504,84592,1,0,No,Male,Other degree
2021,101,43,2,10,400,52416,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,59,1,10,301,40248,0,0,No,Male,"Some college, no degree"
2021,102,27,2,10,115,20000,0,0,No,Female,Grade 11
2021,101,68,2,20,114,18060,5,0,No,Female,Grade 10
2021,101,53,1,50,301,45000,5,0,No,Male,"Some college, no degree"
2021,101,76,2,50,400,9338,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,45,2,10,503,103723,3,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,45,1,10,400,65462,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,38,2,40,115,14298,13,1,Yes,Female,Grade 11
2021,101,23,2,50,301,6500,2,0,No,Female,"Some college, no degree"
2021,101,84,2,10,504,3000,0,0,No,Female,Other degree
2021,102,71,1,10,504,12480,2,0,No,Male,Other degree
2021,103,49,1,30,504,62400,0,0,No,Male,Other degree
2021,101,73,1,30,501,4950,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,73,1,50,301,38450,4,0,No,Male,"Some college, no degree"
2021,101,69,1,30,201,10320,12,0,No,Male,High school graduate
2021,101,67,2,10,202,38483,1,0,No,Female,GED or equivalent
2021,102,69,1,10,400,230646,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,62,1,30,504,15600,18,1,Yes,Male,Other degree
2021,101,71,2,30,400,121872,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,81,2,50,301,15600,0,0,No,Female,"Some college, no degree"
2021,103,22,1,50,301,8000,0,0,No,Male,"Some college, no degree"
2021,101,77,2,30,115,18300,2,0,No,Female,Grade 11
2021,101,49,1,10,501,75384,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,47,2,10,400,31200,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,54,1,50,503,110977,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,26,2,50,201,63219,6,0,No,Female,High school graduate
2021,101,59,1,30,201,120000,0,0,No,Male,High school graduate
2021,101,51,2,50,114,9636,12,0,No,Female,Grade 10
2021,101,72,1,10,503,30550,2,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,60,2,10,400,154338,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,1,50,201,27040,2,0,No,Male,High school graduate
2021,101,85,1,10,301,62708,2,0,No,Male,"Some college, no degree"
2021,102,73,2,10,504,62264,8,0,No,Female,Other degree
2021,102,45,2,10,301,60003,0,0,No,Female,"Some college, no degree"
2021,101,28,2,10,400,65540,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,31,1,10,501,132540,5,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,49,1,50,301,21208,10,0,No,Male,"Some college, no degree"
2021,102,46,2,30,504,3000,18,1,Yes,Female,Other degree
2021,101,38,2,10,400,36346,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,46,1,10,201,13916,0,0,No,Male,High school graduate
2021,101,37,2,10,301,13000,0,0,No,Female,"Some college, no degree"
2021,102,49,1,10,301,57000,0,0,No,Male,"Some college, no degree"
2021,101,83,1,30,503,132590,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,70,2,50,201,11300,2,0,No,Female,High school graduate
2021,101,66,2,30,504,21460,9,0,No,Female,Other degree
2021,101,65,1,20,109,12691,2,0,No,Male,Grade 6
2021,101,65,1,10,201,92182,2,0,No,Male,High school graduate
2021,102,66,2,10,400,40813,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,27,1,30,301,43620,9,0,No,Male,"Some college, no degree"
2021,102,27,1,10,400,126917,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,32,1,10,301,32000,2,0,No,Male,"Some college, no degree"
2021,101,28,2,50,400,57501,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,2,10,501,68254,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,47,2,10,504,34000,1,0,No,Female,Other degree
2021,102,48,1,10,504,76000,2,0,No,Male,Other degree
2021,103,21,2,50,301,31000,1,0,No,Female,"Some college, no degree"
2021,101,52,1,30,400,19256,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,29,1,10,102,12800,1,0,No,Male,Never attended/kindergarten only
2021,102,24,2,10,102,6400,0,0,No,Female,Never attended/kindergarten only
2021,101,33,2,10,400,120,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,33,1,10,501,277082,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,46,2,50,400,90794,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,38,1,40,113,30000,0,0,No,Male,Grade 9
2021,101,63,1,30,201,12700,1,0,No,Male,High school graduate
2021,103,47,1,10,201,21700,2,0,No,Male,High school graduate
2021,104,56,2,10,301,27300,6,0,No,Female,"Some college, no degree"
2021,101,65,2,10,201,44460,5,0,No,Female,High school graduate
2021,101,48,1,50,400,39688,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,27,2,10,501,36317,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,29,1,10,400,57200,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,36,2,50,503,257474,2,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,68,2,20,504,51000,0,0,No,Female,Other degree
2021,101,54,1,40,201,60903,9,0,No,Male,High school graduate
2021,101,34,2,50,201,45100,1,0,No,Female,High school graduate
2021,101,35,2,10,504,538,1,0,No,Female,Other degree
2021,102,74,2,20,201,18933,0,0,No,Female,High school graduate
2021,101,84,2,20,503,42232,0,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,28,1,50,201,51197,5,0,No,Male,High school graduate
2021,103,32,1,50,400,45000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,46,2,50,109,25000,3,0,No,Female,Grade 6
2021,102,52,1,50,109,41600,0,0,No,Male,Grade 6
2021,101,64,2,10,301,15666,1,0,No,Female,"Some college, no degree"
2021,102,50,1,10,400,150298,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,1,20,501,155118,4,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,71,2,20,201,46068,0,0,No,Female,High school graduate
2021,101,49,2,10,504,10200,0,0,No,Female,Other degree
2021,102,50,1,10,400,32132,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,64,1,30,503,287896,2,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,37,1,50,400,62476,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,27,1,50,201,10000,18,1,Yes,Male,High school graduate
2021,101,60,1,10,116,50750,0,0,No,Male,"12th grade, no diploma"
2021,102,48,2,10,116,750,1,0,No,Female,"12th grade, no diploma"
2021,103,25,2,50,301,22800,0,0,No,Female,"Some college, no degree"
2021,102,66,2,20,504,18480,3,0,No,Female,Other degree
2021,101,42,2,50,400,50200,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,57,1,10,301,83746,1,0,No,Male,"Some college, no degree"
2021,102,55,2,10,400,143000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,20,1,50,115,4500,2,0,No,Male,Grade 11
2021,101,59,2,50,201,15000,1,0,No,Female,High school graduate
2021,101,69,2,50,201,35539,1,0,No,Female,High school graduate
2021,101,68,2,30,201,43700,0,0,No,Female,High school graduate
2021,101,37,2,10,201,18178,12,0,No,Female,High school graduate
2021,101,76,2,20,201,28898,7,0,No,Female,High school graduate
2021,102,44,1,50,201,70720,0,0,No,Male,High school graduate
2021,101,43,2,10,400,58640,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,104,47,1,10,400,79040,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,55,2,30,111,10092,7,0,No,Female,Grade 8
2021,101,59,2,10,504,12800,1,0,No,Female,Other degree
2021,103,22,2,50,201,30000,4,0,No,Female,High school graduate
2021,101,35,1,10,301,171886,4,0,No,Male,"Some college, no degree"
2021,102,36,2,10,501,128252,6,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,74,2,50,110,9528,1,0,No,Female,Grade 7
2021,102,85,2,50,114,9528,0,0,No,Female,Grade 10
2021,101,73,2,10,201,4750,0,0,No,Female,High school graduate
2021,102,73,1,10,201,4750,0,0,No,Male,High school graduate
2021,102,65,2,10,201,41214,11,0,No,Female,High school graduate
2021,101,57,1,50,503,287896,4,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,85,2,20,301,35278,0,0,No,Female,"Some college, no degree"
2021,101,43,2,10,400,49185,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,45,1,10,400,111110,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,37,1,10,400,52110,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,28,1,50,400,59050,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,54,2,10,201,3042,1,0,No,Female,High school graduate
2021,102,65,1,10,202,9126,0,0,No,Male,GED or equivalent
2021,102,67,1,10,301,19831,0,0,No,Male,"Some college, no degree"
2021,101,40,2,10,301,54000,0,0,No,Female,"Some college, no degree"
2021,101,85,2,10,501,110372,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,85,1,10,201,110700,0,0,No,Male,High school graduate
2021,101,43,1,10,400,74516,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,44,2,10,400,10,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,1,10,201,60000,1,0,No,Male,High school graduate
2021,101,72,2,20,501,131911,7,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,57,2,20,108,8460,20,1,Yes,Female,Grade 5
2021,101,79,1,30,202,42000,8,0,No,Male,GED or equivalent
2021,101,74,2,30,501,327518,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,60,1,50,201,8424,0,0,No,Male,High school graduate
2021,101,73,1,30,501,32400,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,62,2,50,201,33000,0,0,No,Female,High school graduate
2021,101,52,1,30,301,86715,3,0,No,Male,"Some college, no degree"
2021,101,53,2,10,301,10000,0,0,No,Female,"Some college, no degree"
2021,102,58,1,10,201,10000,0,0,No,Male,High school graduate
2021,101,77,2,10,201,21000,2,0,No,Female,High school graduate
2021,102,79,1,10,201,21000,7,0,No,Male,High school graduate
2021,101,75,2,30,202,58594,0,0,No,Female,GED or equivalent
2021,102,54,2,50,201,17262,0,0,No,Female,High school graduate
2021,103,28,2,50,400,65418,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,41,2,30,115,9348,24,1,Yes,Female,Grade 11
2021,101,79,2,20,301,9832,9,0,No,Female,"Some college, no degree"
2021,101,35,1,50,201,287896,3,0,No,Male,High school graduate
2021,101,64,2,30,504,72165,3,0,No,Female,Other degree
2021,101,66,2,10,400,31200,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,81,1,10,301,62400,1,0,No,Male,"Some college, no degree"
2021,101,84,1,20,400,18000,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,70,2,20,113,29600,0,0,No,Female,Grade 9
2021,101,52,1,50,504,81120,1,0,No,Male,Other degree
2021,101,43,2,10,201,18000,0,0,No,Female,High school graduate
2021,102,45,1,10,201,36000,0,0,No,Male,High school graduate
2021,101,61,2,50,504,94800,1,0,No,Female,Other degree
2021,101,48,1,10,501,70000,5,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,47,2,10,501,78000,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,81,2,30,504,35000,0,0,No,Female,Other degree
2021,102,20,1,50,201,28000,0,0,No,Male,High school graduate
2021,101,30,2,10,400,22975,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,28,1,10,504,83215,20,1,Yes,Male,Other degree
2021,102,49,1,30,504,53000,3,0,No,Male,Other degree
2021,103,22,2,50,201,23034,7,0,No,Female,High school graduate
2021,101,75,2,50,501,9600,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,37,2,10,201,8327,0,0,No,Female,High school graduate
2021,101,32,1,10,400,171886,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,29,2,10,400,42160,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,31,1,10,113,30000,0,0,No,Male,Grade 9
2021,102,32,2,10,202,50000,0,0,No,Female,GED or equivalent
2021,101,76,2,50,501,352577,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,74,2,20,504,35317,0,0,No,Female,Other degree
2021,101,48,2,30,501,121308,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,67,2,10,400,60810,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,39,2,40,106,3000,2,0,No,Female,Grade 3
2021,101,65,2,50,109,15000,12,0,No,Female,Grade 6
2021,102,85,2,20,106,20157,24,1,Yes,Female,Grade 3
2021,101,83,2,20,400,67100,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,40,2,30,501,75000,6,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,62,1,10,501,46615,6,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,61,2,10,501,46171,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,104,25,1,50,400,40000,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,10,501,54378,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,70,2,10,501,23378,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,42,1,10,400,180880,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,42,2,10,400,2880,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,55,2,50,504,140176,6,0,No,Female,Other degree
2021,101,84,2,20,201,16556,2,0,No,Female,High school graduate
2021,101,67,2,10,202,13800,7,0,No,Female,GED or equivalent
2021,102,67,1,10,201,13800,6,0,No,Male,High school graduate
2021,101,56,1,10,400,45000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,64,2,10,400,5000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,29,1,50,201,20000,0,0,No,Male,High school graduate
2021,101,30,1,50,501,40000,6,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,44,1,10,400,51376,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,42,2,10,504,56160,1,0,No,Female,Other degree
2021,102,56,1,10,400,37500,8,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,84,1,10,301,58154,5,0,No,Male,"Some college, no degree"
2021,102,66,2,10,504,98432,4,0,No,Female,Other degree
2021,102,54,1,10,201,76000,0,0,No,Male,High school graduate
2021,101,77,1,30,400,81601,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,1,50,201,23400,0,0,No,Male,High school graduate
2021,101,64,2,30,504,75400,5,0,No,Female,Other degree
2021,102,25,1,50,400,82462,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,65,2,20,201,26000,1,0,No,Female,High school graduate
2021,101,51,1,30,114,14566,8,0,No,Male,Grade 10
2021,102,77,1,30,201,97059,5,0,No,Male,High school graduate
2021,103,72,2,20,201,18505,1,0,No,Female,High school graduate
2021,101,42,2,10,400,101140,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,39,1,10,301,6000,4,0,No,Male,"Some college, no degree"
2021,101,67,1,10,400,38618,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,71,2,10,202,26500,0,0,No,Female,GED or equivalent
2021,102,52,1,10,109,36000,3,0,No,Male,Grade 6
2021,103,22,2,50,301,11520,3,0,No,Female,"Some college, no degree"
2021,104,19,2,50,115,5040,2,0,No,Female,Grade 11
2021,101,34,1,30,400,119000,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,2,50,201,9600,0,0,No,Female,High school graduate
2021,101,70,1,30,201,22500,4,0,No,Male,High school graduate
2021,101,51,2,10,504,58000,1,0,No,Female,Other degree
2021,102,53,1,10,202,82000,0,0,No,Male,GED or equivalent
2021,103,19,1,50,115,32760,3,0,No,Male,Grade 11
2021,101,74,1,10,201,60551,0,0,No,Male,High school graduate
2021,102,69,2,10,301,60551,5,0,No,Female,"Some college, no degree"
2021,101,60,2,50,400,48000,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,2,30,504,12600,0,0,No,Female,Other degree
2021,101,59,1,10,503,94258,1,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,55,2,10,503,94258,0,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,32,1,50,400,20109,10,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,10,501,63438,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,73,2,10,301,60458,2,0,No,Female,"Some college, no degree"
2021,101,38,2,10,501,35000,7,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,85,2,20,114,24000,0,0,No,Female,Grade 10
2021,102,20,1,50,115,19277,8,0,No,Male,Grade 11
2021,101,34,2,50,400,46800,13,1,Yes,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,33,2,30,201,5000,0,0,No,Female,High school graduate
2021,101,37,2,30,400,47054,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,46,2,30,501,51961,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,19,2,50,115,9000,5,0,No,Female,Grade 11
2021,101,73,2,20,201,39804,3,0,No,Female,High school graduate
2021,101,61,1,10,501,99371,8,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,55,2,10,400,99371,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,69,1,10,202,54500,1,0,No,Male,GED or equivalent
2021,102,68,2,10,400,55400,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,20,503,185915,2,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,56,2,10,201,1500,14,1,Yes,Female,High school graduate
2021,102,56,1,10,301,1500,2,0,No,Male,"Some college, no degree"
2021,103,19,1,50,201,3000,9,0,No,Male,High school graduate
2021,101,24,2,50,201,9600,0,0,No,Female,High school graduate
2021,104,57,2,50,201,8600,0,0,No,Female,High school graduate
2021,101,74,2,20,400,25818,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,1,10,201,35160,0,0,No,Male,High school graduate
2021,102,70,2,10,113,7670,0,0,No,Female,Grade 9
2021,101,74,2,30,501,113000,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,36,2,10,400,6000,11,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,30,2,50,201,25842,0,0,No,Female,High school graduate
2021,101,65,1,30,504,56000,0,0,No,Male,Other degree
2021,101,52,2,30,301,20056,15,1,Yes,Female,"Some college, no degree"
2021,106,19,1,50,115,8820,0,0,No,Male,Grade 11
2021,107,20,1,50,114,10560,0,0,No,Male,Grade 10
2021,101,69,2,30,504,12456,5,0,No,Female,Other degree
2021,102,58,1,30,202,27058,0,0,No,Male,GED or equivalent
2021,101,44,1,50,105,30560,0,0,No,Male,Grade 2
2021,102,44,1,10,201,140000,0,0,No,Male,High school graduate
2021,101,70,1,30,400,47600,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,34,2,30,201,4953,15,1,Yes,Female,High school graduate
2021,101,57,1,30,201,14298,3,0,No,Male,High school graduate
2021,101,35,2,10,201,25000,0,0,No,Female,High school graduate
2021,101,31,2,50,501,45000,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,31,2,50,501,16000,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,50,1,30,301,98191,0,0,No,Male,"Some college, no degree"
2021,101,65,1,10,400,34324,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,44,1,10,201,15571,1,0,No,Male,High school graduate
2021,101,59,2,10,201,40000,0,0,No,Female,High school graduate
2021,101,42,1,30,301,56000,8,0,No,Male,"Some college, no degree"
2021,101,36,1,10,201,90000,0,0,No,Male,High school graduate
2021,101,47,1,10,201,130000,0,0,No,Male,High school graduate
2021,102,53,2,10,501,110000,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,60,1,50,400,15564,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,58,1,40,301,15704,0,0,No,Male,"Some college, no degree"
2021,103,19,2,50,116,15000,9,0,No,Female,"12th grade, no diploma"
2021,101,28,2,50,501,65100,9,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,28,1,50,400,55000,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,2,30,201,30000,0,0,No,Female,High school graduate
2021,103,22,1,50,201,76960,0,0,No,Male,High school graduate
2021,101,55,2,10,400,3669,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,57,1,10,501,149426,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,103,24,1,50,400,46780,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,55,2,30,504,277082,2,0,No,Female,Other degree
2021,101,48,1,30,108,21000,15,1,Yes,Male,Grade 5
2021,102,36,2,50,301,14400,9,0,No,Female,"Some college, no degree"
2021,101,74,1,30,201,17280,3,0,No,Male,High school graduate
2021,101,77,1,30,400,133509,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,72,2,30,400,102634,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,45,1,10,201,65000,0,0,No,Male,High school graduate
2021,103,22,1,30,201,17160,3,0,No,Male,High school graduate
2021,101,60,1,30,400,55000,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,35,1,10,501,176388,6,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,32,2,10,400,74598,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,52,2,30,400,82422,11,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,34,2,10,503,77250,2,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,34,1,10,501,62250,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,32,2,50,503,54000,2,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,34,1,10,501,169590,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,75,2,10,504,352577,1,0,No,Female,Other degree
2021,102,76,1,10,400,111684,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,75,1,30,301,26627,2,0,No,Male,"Some college, no degree"
2021,102,60,2,30,201,20000,10,0,No,Female,High school graduate
2021,101,58,2,10,504,20000,11,0,No,Female,Other degree
2021,101,55,2,10,503,150100,1,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,30,1,10,400,77000,9,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,31,1,50,400,50700,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,20,115,10000,4,0,No,Male,Grade 11
2021,101,72,2,50,301,40000,9,0,No,Female,"Some college, no degree"
2021,101,85,2,20,504,20000,0,0,No,Female,Other degree
2021,101,49,1,50,301,30000,0,0,No,Male,"Some college, no degree"
2021,102,47,1,50,105,15000,0,0,No,Male,Grade 2
2021,101,79,1,10,503,70856,4,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,78,2,10,400,70856,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,37,1,50,201,34320,1,0,No,Male,High school graduate
2021,101,25,1,50,201,15022,16,1,Yes,Male,High school graduate
2021,101,67,1,30,201,32950,0,0,No,Male,High school graduate
2021,101,83,1,20,201,36255,3,0,No,Male,High school graduate
2021,101,69,2,20,504,18411,1,0,No,Female,Other degree
2021,101,65,1,20,301,13200,11,0,No,Male,"Some college, no degree"
2021,101,54,1,50,201,46400,2,0,No,Male,High school graduate
2021,101,64,1,10,201,6234,5,0,No,Male,High school graduate
2021,102,65,2,10,301,61234,10,0,No,Female,"Some college, no degree"
2021,103,30,1,50,400,42000,8,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
